0.4364071339	0.1106274389
0.0000000000	-0.0558276355
0.0000000000	0.0425366201
0.0000000000	0.1457470671
0.0000000000	0.0316723626
0.0000000000	-0.0707568344
0.0000000000	0.1049999977
0.0000000000	0.1296459932
0.0000000000	-0.0366137687
0.0000000000	0.0215893550
0.0000000000	0.1467114225
0.0000000000	0.0594189440
0.0000000000	-0.0694018539
0.0000000000	0.0836621075
0.0000000000	0.1393383758
0.0000000000	-0.0146899411
0.0000000000	-0.0038256835
0.0000000000	0.1441967741
0.0000000000	0.0857983379
0.0000000000	-0.0659106431
0.0000000000	0.0656201157
0.0000000000	0.1461376920
0.0000000000	0.0064526366
0.0000000000	-0.0306079095
0.0000000000	0.1257641573
0.0000000000	0.1092724585
0.0000000000	-0.0565966784
0.0000000000	0.0425366201
0.0000000000	0.1451611296
0.0000000000	0.0338085930
0.0000000000	-0.0719287093
0.0000000000	0.1063671851
0.0000000000	0.1308056611
0.0000000000	-0.0379809562
0.0000000000	0.0231396479
0.0000000000	0.1445751921
0.0000000000	0.0599926744
0.0000000000	-0.0721240218
0.0000000000	0.0844433575
0.0000000000	0.1407055633
0.0000000000	-0.0150805661
0.0000000000	-0.0026660156
0.0000000000	0.1422558562
0.0000000000	0.0856030254
0.0000000000	-0.0672656235
0.0000000000	0.0629101548
0.0000000000	0.1438061491
0.0000000000	0.0081982420
0.0000000000	-0.0311816399
0.0000000000	0.1261547823
0.0000000000	0.1110180639
0.0000000000	-0.0544604480
0.0000000000	0.0446728506
0.0000000000	0.1476879850
0.0000000000	0.0328320305
0.0000000000	-0.0690112289
0.0000000000	0.1059765601
0.0000000000	0.1282788057
0.0000000000	-0.0358447258
0.0000000000	0.0244946284
0.0000000000	0.1494335904
0.0000000000	0.0574780261
0.0000000000	-0.0678515610
0.0000000000	0.0863842754
0.0000000000	0.1399243133
0.0000000000	-0.0146899411
0.0000000000	-0.0055712889
0.0000000000	0.1420605437
0.0000000000	0.0863842754
0.0000000000	-0.0666918930
0.0000000000	0.0638745103
0.0000000000	0.1463207975
0.0000000000	0.0097485349
0.0000000000	-0.0309863274
0.0000000000	0.1251782199
0.0000000000	0.1088818335
0.0000000000	-0.0550463855
0.0000000000	0.0435009756
0.0000000000	0.1455517546
0.0000000000	0.0338085930
0.0000000000	-0.0690112289
0.0000000000	0.1063671851
0.0000000000	0.1296459932
0.0000000000	-0.0377856437
0.0000000000	0.0196484371
0.0000000000	0.1482617154
0.0000000000	0.0599926744
0.0000000000	-0.0682421860
0.0000000000	0.0863842754
0.0000000000	0.1424511687
0.0000000000	-0.0143115231
0.0000000000	-0.0013110351
0.0000000000	0.1461376920
0.0000000000	0.0859936504
0.0000000000	-0.0653247056
0.0000000000	0.0631054673
