0.4394619728	0.1441967741
0.0000000000	0.0716381820
0.0000000000	-0.0680468735
0.0000000000	0.0997631814
0.0000000000	0.1263500948
0.0000000000	-0.0492236317
0.0000000000	0.0477734364
0.0000000000	0.1441967741
0.0000000000	0.0041210937
0.0000000000	-0.0108203123
0.0000000000	0.1438061491
0.0000000000	0.0693066391
0.0000000000	-0.0674609360
0.0000000000	0.1011181618
0.0000000000	0.1255688448
0.0000000000	-0.0507739246
0.0000000000	0.0471874989
0.0000000000	0.1438061491
0.0000000000	0.0056713866
0.0000000000	-0.0133349606
0.0000000000	0.1453564421
0.0000000000	0.0698925766
0.0000000000	-0.0676562485
0.0000000000	0.0980175759
0.0000000000	0.1267285128
0.0000000000	-0.0496142567
0.0000000000	0.0469921864
0.0000000000	0.1449658171
0.0000000000	0.0052929686
0.0000000000	-0.0106249998
0.0000000000	0.1440014616
0.0000000000	0.0706616195
0.0000000000	-0.0678515610
0.0000000000	0.0987988259
0.0000000000	0.1259594698
0.0000000000	-0.0486499013
0.0000000000	0.0475781239
0.0000000000	0.1467114225
0.0000000000	0.0054760741
0.0000000000	-0.0113940427
0.0000000000	0.1438061491
0.0000000000	0.0702832016
0.0000000000	-0.0680468735
0.0000000000	0.1024853493
0.0000000000	0.1267285128
0.0000000000	-0.0482592763
0.0000000000	0.0475781239
0.0000000000	0.1447705046
0.0000000000	0.0064526366
0.0000000000	-0.0096484373
0.0000000000	0.1459423796
0.0000000000	0.0722119124
0.0000000000	-0.0690112289
0.0000000000	0.0997631814
0.0000000000	0.1277050753
0.0000000000	-0.0494189442
0.0000000000	0.0495190419
0.0000000000	0.1451611296
0.0000000000	0.0078076170
0.0000000000	-0.0104296873
0.0000000000	0.1459423796
0.0000000000	0.0743481429
0.0000000000	-0.0680468735
0.0000000000	0.1017040993
0.0000000000	0.1275097628
0.0000000000	-0.0476733388
0.0000000000	0.0483593739
0.0000000000	0.1465161100
0.0000000000	0.0093579099
0.0000000000	-0.0084887693
0.0000000000	0.1478832975
0.0000000000	0.0722119124
0.0000000000	-0.0663012680
0.0000000000	0.0989941384
0.0000000000	0.1304150361
0.0000000000	-0.0492236317
0.0000000000	0.0468090810
0.0000000000	0.1440014616
0.0000000000	0.0081982420
0.0000000000	-0.0108203123
0.0000000000	0.1463207975
0.0000000000	0.0714428695
0.0000000000	-0.0659106431
0.0000000000	0.1017040993
0.0000000000	0.1282788057
0.0000000000	-0.0478686513
0.0000000000	0.0497143544
0.0000000000	0.1476879850
0.0000000000	0.0056713866
0.0000000000	-0.0100390623
0.0000000000	0.1461376920
0.0000000000	0.0696972641
0.0000000000	-0.0666918930
0.0000000000	0.0980175759
0.0000000000	0.1275097628
0.0000000000	-0.0482592763
0.0000000000	0.0466137685
0.0000000000	0.1453564421
0.0000000000	0.0066479491
0.0000000000	-0.0113940427
0.0000000000	0.1432202116
0.0000000000	0.0716381820
0.0000000000	-0.0664965805
0.0000000000	0.1007397438
0.0000000000	0.1282788057
0.0000000000	-0.0472827138
0.0000000000	0.0491284169
0.0000000000	0.1461376920
0.0000000000	0.0074169920
0.0000000000	-0.0123706052
0.0000000000	0.1451611296
0.0000000000	0.0708569320
0.0000000000	-0.0670703110
0.0000000000	0.1020947243
0.0000000000	0.1277050753
0.0000000000	-0.0480639638
0.0000000000	0.0477734364
0.0000000000	0.1443920866
0.0000000000	0.0035473632
0.0000000000	-0.0094531248
0.0000000000	0.1440014616
0.0000000000	0.0726025374
0.0000000000	-0.0690112289
0.0000000000	0.1007397438
0.0000000000	0.1255688448
0.0000000000	-0.0494189442
0.0000000000	0.0483593739
0.0000000000	0.1443920866
0.0000000000	0.0045117186
0.0000000000	-0.0127490232
0.0000000000	0.1424511687
0.0000000000	0.0693066391
0.0000000000	-0.0725024398
0.0000000000	0.0995678689
0.0000000000	0.1263500948
0.0000000000	-0.0502001942
0.0000000000	0.0468090810
0.0000000000	0.1443920866
0.0000000000	0.0043164062
0.0000000000	-0.0115893552
0.0000000000	0.1430248991
0.0000000000	0.0722119124
0.0000000000	-0.0684374985
0.0000000000	0.0989941384
0.0000000000	0.1271191378
0.0000000000	-0.0505908192
0.0000000000	0.0466137685
0.0000000000	0.1436108366
0.0000000000	0.0029614257
0.0000000000	-0.0125659177
0.0000000000	0.1441967741
0.0000000000	0.0716381820
0.0000000000	-0.0672656235
0.0000000000	0.0991894509
0.0000000000	0.1282788057
0.0000000000	-0.0488330067
0.0000000000	0.0489331044
0.0000000000	0.1478832975
0.0000000000	0.0035473632
